featurecla,nameascii,sov0name,adm0name,latitude,longitude,pop_max,pop_min
Populated place,Itigi,United Republic of Tanzania,Tanzania,-5.69961464551,34.4800036201,19711,3357
Admin-1 capital,Singida,United Republic of Tanzania,Tanzania,-4.81961668002,34.7400394274,62432,33067
Populated place,Ngorongoro,United Republic of Tanzania,Tanzania,-3.24958331412,35.51999182,10836,10836
Populated place,Oldeani,United Republic of Tanzania,Tanzania,-3.34962888704,35.5500158272,8000,6601
Populated place,Mbulu,United Republic of Tanzania,Tanzania,-3.84959836947,35.5300170479,13430,7412
Populated place,Babati,United Republic of Tanzania,Tanzania,-4.21954994824,35.7500036201,34291,3943
Populated place,Same,United Republic of Tanzania,Tanzania,-4.06958494173,37.720012572,17455,2081
Admin-1 capital,Moshi,United Republic of Tanzania,Tanzania,-3.33960365918,37.3399840889,721018,206728
Admin-1 capital,Musoma,United Republic of Tanzania,Tanzania,-1.48958738313,33.7999934476,133156,121119
Populated place,Korogwe,United Republic of Tanzania,Tanzania,-5.08957436231,38.5400141996,50000,44000
Populated place,En Nuhud,Sudan,Sudan,12.6904256378,28.4200117581,108008,61239
Populated place,Muglad,Sudan,Sudan,11.0337308949,27.7333353258,19997,14691
Populated place,Nyanza,Rwanda,Rwanda,-2.34958656933,29.7400345446,225209,225209
Admin-1 capital,Gitarama,Rwanda,Rwanda,-2.06960365917,29.7599816475,87613,87613
Admin-1 capital,Butare,Rwanda,Rwanda,-2.58962359732,29.7300093167,77000,77000
Admin-1 capital,Gisenyi,Rwanda,Rwanda,-1.68466591503,29.2629060453,83623,83623
Admin-1 capital,Cyangugu,Rwanda,Rwanda,-2.47960447298,28.8999824613,19900,19900
Admin-1 capital,Byumba,Rwanda,Rwanda,-1.57955605175,30.0600150134,70593,70593
Admin-1 capital,Ruhengeri,Rwanda,Rwanda,-1.49961261099,29.6300154203,86685,86685
Populated place,Goure,Niger,Niger,13.9874007354,10.2700085029,14639,11944
Populated place,Gaya,Niger,Niger,11.8881748646,3.44665238304,33051,25738
Populated place,Tillaberi,Niger,Niger,14.2120381866,1.45307897808,19262,8362
Populated place,Ayorou,Niger,Niger,14.7317997426,0.91946813824,26290,1712
Populated place,Birni Nkonni,Niger,Niger,13.7904360137,5.25992671573,65252,48103
Populated place,Madaoua,Niger,Niger,14.0761808461,5.95859208032,24804,15104
Admin-1 capital,Makeni,Sierra Leone,Sierra Leone,8.88042563775,-12.0499727798,87679,78553
Admin-1 capital,Diourbel,Senegal,Senegal,14.6603829132,-16.2400012629,148024,148024
Admin-1 capital,Louga,Senegal,Senegal,15.6103766062,-16.2500006525,85075,85075
Admin-1 capital,Thies,Senegal,Senegal,14.8103995961,-16.9300108251,293001,293001
Admin-1 capital,Kolda,Senegal,Senegal,12.9104380482,-14.9500283218,69267,58809
Admin-1 capital,Tambacounda,Senegal,Senegal,13.7803591094,-13.6800283218,89212,89212
Populated place,Kedougou,Senegal,Senegal,12.5604335723,-12.1799906834,18226,17922
Admin-1 capital,Harper,Liberia,Liberia,4.37537762341,-7.71698144676,32661,17837
Admin-1 capital,Gbarnga,Liberia,Liberia,7.0104105824,-9.48999983869,45835,17878
Populated place,Koidu,Sierra Leone,Sierra Leone,8.44047833143,-10.8499943455,87539,3076
Admin-1 capital,Kenema,Sierra Leone,Sierra Leone,7.88040915825,-11.1899735936,143137,124700
Admin-1 capital,Zwedru,Liberia,Liberia,6.0703904408,-8.13000533185,25678,13241
Admin-1 capital,Diffa,Niger,Niger,13.3170540557,12.6088838284,30988,27948
Populated place,Nguigmi,Niger,Niger,14.2531726267,13.1108170152,17897,12739
Populated place,Mwingi,Kenya,Kenya,-0.92956988638,38.0700170479,11219,7874
Admin-1 capital,Embu,Kenya,Kenya,-0.51956907258,37.4500032133,58620,34922
Populated place,Machakos,Kenya,Kenya,-1.50953448599,37.2599889717,144925,31971
Populated place,Nanyuki,Kenya,Kenya,0.02039796844,37.0600011787,36142,32542
Populated place,Maralal,Kenya,Kenya,1.11046063121,36.6800243721,20841,20841
Populated place,Konza,Kenya,Kenya,-1.74962319042,37.1199975166,2004,2004
Populated place,Lodwar,Kenya,Kenya,3.13038901663,35.5700146065,20219,13960
Populated place,Eldama Ravine,Kenya,Kenya,0.05037029917,35.7200312894,17581,12524
Populated place,Sotik,Kenya,Kenya,-0.67955930695,35.1200162341,71285,2600
Populated place,Namanga,Kenya,Kenya,-2.53960081087,36.8000170479,13193,2136
Populated place,Naivasha,Kenya,Kenya,-0.70958331411,36.4299621162,43983,38366
Populated place,Kericho,Kenya,Kenya,-0.3595788382,35.2800064685,98852,35748
Populated place,Kitale,Kenya,Kenya,1.03046551402,34.989946654,150495,75123
Populated place,Bungoma,Kenya,Kenya,0.57039023732,34.5599987373,55962,55962
Admin-1 capital,Kakamega,Kenya,Kenya,0.29040732717,34.7300141996,63426,63426
Populated place,Wajir,Kenya,Kenya,1.75036989228,40.0499995512,45771,34709
Populated place,Garissa,Kenya,Kenya,-0.43962563182,39.6700227445,67861,64035
Populated place,Colesberg,South Africa,South Africa,-30.7195344861,25.1000076891,12423,2559
Populated place,Poffader,South Africa,South Africa,-29.1329129855,19.3833540433,4220,4220
Populated place,Carnarvon,South Africa,South Africa,-30.9495979627,22.1333153877,5785,5785
Populated place,Prieska,South Africa,South Africa,-29.6595475069,22.7300231513,11236,4045
Populated place,Kuruman,South Africa,South Africa,-27.4495532035,23.4200068753,10006,9093
Populated place,Knysna,South Africa,South Africa,-34.0329239718,23.0333121325,63106,4668
Populated place,Swellendam,South Africa,South Africa,-34.0195914523,20.4300085029,13674,4234
Populated place,Hermanus,South Africa,South Africa,-34.4095934868,19.2299267158,25153,7396
Populated place,Paarl,South Africa,South Africa,-33.6995593071,18.9600207099,187865,131718
Populated place,Bredasdorp,South Africa,South Africa,-34.5295344861,20.0299812405,14936,1970
Populated place,Beaufort West,South Africa,South Africa,-32.3496158663,22.5699812405,44737,11404
Populated place,Moatize,Mozambique,Mozambique,-16.0995483207,33.9500101306,42000,39073
Populated place,Luangwa,Mozambique,Mozambique,-15.6195776176,30.4100194893,3065,3065
Populated place,Manica,Mozambique,Mozambique,-18.9696056937,32.8799979235,4000,3427
Populated place,Espungabera,Mozambique,Mozambique,-20.4501354789,32.7700304756,393,393
Populated place,Witu,Kenya,Kenya,-2.37961057649,40.4300280342,5380,2510
Populated place,Tsavo,Kenya,Kenya,-2.9827778942,38.4666336657,414,414
Populated place,Voi,Kenya,Kenya,-3.36957598991,38.5699865303,36487,19624
Populated place,Kilifi,Kenya,Kenya,-3.6096130179,39.8500117582,80339,46118
Populated place,Karonga,Malawi,Malawi,-9.93289630243,33.9333186429,34207,32444
Populated place,Thika,Kenya,Kenya,-1.03958901073,37.0900251859,99322,87821
Populated place,Kendu Bay,Kenya,Kenya,-0.3595788382,34.6399938545,91248,91248
Populated place,Karungu,Kenya,Kenya,-0.84962644563,34.1499979235,2376,2376
Populated place,Kisii,Kenya,Kenya,-0.66958575552,34.7599865303,28547,28547
Populated place,Montepuez,Mozambique,Mozambique,-13.1195751761,39.0000377998,72279,25803
Populated place,Mocimboa,Mozambique,Mozambique,-11.3195816866,40.3499812406,27909,27909
Populated place,Marrupa,Mozambique,Mozambique,-13.1983817354,37.499457559,8762,8762
Populated place,Cuamba,Mozambique,Mozambique,-14.7896024385,36.5399812406,73268,63141
Populated place,Ligonha,Mozambique,Mozambique,-15.1756770642,37.7400113513,3500,3121
Populated place,Brits,South Africa,South Africa,-25.6296126111,27.7799991442,122497,39947
Populated place,Bloemhof,South Africa,South Africa,-27.6495926729,25.5900036201,17122,4203
Populated place,Potchefstroom,South Africa,South Africa,-26.6995731417,27.0999889717,123669,83814
Populated place,Brandfort,South Africa,South Africa,-28.6995544243,26.4700015856,12091,289
Populated place,Bethlehem,South Africa,South Africa,-28.2195837211,28.2999674059,83654,49092
Populated place,Macia,Mozambique,Mozambique,-25.0195206515,33.0900109444,23156,3034
Populated place,Massangena,Mozambique,Mozambique,-21.5373042615,32.9563756904,650,619
Populated place,Mapai,Mozambique,Mozambique,-22.8426509412,31.9630513089,201,201
Populated place,Springs,South Africa,South Africa,-26.2695735486,28.430036986,236083,186394
Populated place,Volksrust,South Africa,South Africa,-27.3595845349,29.8899995511,43378,7411
Admin-1 capital,Mbombela,South Africa,South Africa,-25.4696223767,30.9800105374,348138,21540
Populated place,Komatipoort,South Africa,South Africa,-25.4095743624,31.9400036201,20508,159
Populated place,Middelburg,South Africa,South Africa,-25.7596305147,29.4700251859,154706,93790
Populated place,Bethal,South Africa,South Africa,-26.469613018,29.4500264066,101919,90450
Populated place,Standerton,South Africa,South Africa,-26.9395068168,29.2400133857,74021,18093
Populated place,Lebowakgomo,South Africa,South Africa,-24.1996223767,29.4999975166,33308,397
Populated place,Tzaneen,South Africa,South Africa,-23.8195422172,30.1699824613,67245,16954
Populated place,Ulundi,South Africa,South Africa,-28.3296028455,31.4100101305,20753,5581
Populated place,Ladysmith,South Africa,South Africa,-28.5494860649,29.7800321032,47375,47375
Populated place,Port Shepstone,South Africa,South Africa,-30.7195344861,30.4599905993,52793,21858
Populated place,Ubomba,South Africa,South Africa,-27.5660835584,32.0833023669,564,564
Populated place,Sambava,Madagascar,Madagascar,-14.2661718558,50.1665913481,43465,31522
Populated place,Ambanja,Madagascar,Madagascar,-13.6828999646,48.4500036202,30621,21842
Populated place,Ihosy,Madagascar,Madagascar,-22.3996288871,46.1166576729,16990,10814
Populated place,Mandritsara,Madagascar,Madagascar,-15.8328462536,48.8166479073,9705,9705
Populated place,Besalampy,Madagascar,Madagascar,-16.7495344861,44.4833206775,1022,1022
Populated place,Marovoay,Madagascar,Madagascar,-16.0995483207,46.633318643,31253,1773
Populated place,Antsohihy,Madagascar,Madagascar,-14.8660835583,47.9833654366,21290,9227
Populated place,Ambatondrazaka,Madagascar,Madagascar,-17.8328792126,48.4166723214,43134,40552
Populated place,Bekiy,Madagascar,Madagascar,-24.216158835,45.3166031482,4286,4286
Populated place,Manja,Madagascar,Madagascar,-21.4329178682,44.3332523181,1536,1536
Populated place,Miandrivazo,Madagascar,Madagascar,-19.5161873181,45.4666198311,20631,3156
Populated place,Ksar El Kebir,Morocco,Morocco,35.0203804718,-5.90998580059,306600,108753
Populated place,Larache,Morocco,Morocco,35.2004211619,-6.16002221824,120082,109294
Populated place,Taza,Morocco,Morocco,34.2203776235,-4.01997196595,199633,141890
Populated place,Ouezzane,Morocco,Morocco,34.8103416128,-5.57000655254,69658,58684
Populated place,Kenitra,Morocco,Morocco,34.27040041,-6.57999658347,551786,366570
Populated place,Settat,Morocco,Morocco,33.0104256378,-7.62001062156,161748,119082
Populated place,Er Rachidia,Morocco,Morocco,31.9404134308,-4.44997155905,228489,228489
Admin-1 capital,Meknes,Morocco,Morocco,33.900422993,-5.55998132468,697628,545705
Populated place,Tiznit,Morocco,Morocco,29.7104203481,-9.7399845799,57705,55092
Populated place,El Jadida,Morocco,Morocco,33.2603587026,-8.50998213849,180470,147549
Populated place,Chitipa,Malawi,Malawi,-9.71621702183,33.2666409899,13412,8824
Admin-1 capital,Nkhata Bay,Malawi,Malawi,-11.5996162731,34.3000146065,22108,11721
Admin-1 capital,Nkhotakota,Malawi,Malawi,-12.9162800915,34.3000146065,59854,24865
Populated place,Dondo,Mozambique,Mozambique,-19.6195918591,34.7300141996,78648,71787
Populated place,Chiramba,Mozambique,Mozambique,-16.8921097627,34.6558585192,556,556
Populated place,Mocuba,Mozambique,Mozambique,-16.849580059,38.2600312894,68984,68984
Populated place,Nicuadala,Mozambique,Mozambique,-17.6076733207,36.8197057686,6945,6945
Admin-1 capital,Mangochi,Malawi,Malawi,-14.4595967419,35.2699812406,97711,40236
Populated place,Salima,Malawi,Malawi,-13.7829455375,34.4332881254,71181,30052
Admin-1 capital,Maxixe,Mozambique,Mozambique,-23.8660227402,35.3885509499,119868,105895
Populated place,Panda,Mozambique,Mozambique,-24.0628865369,34.7302725817,602,602
Populated place,Quissico,Mozambique,Mozambique,-24.7256884574,34.7659809964,1210,1210
Populated place,Vilanculos,Mozambique,Mozambique,-21.9995499483,35.3165933825,177,177
Populated place,Cradock,South Africa,South Africa,-32.1995475069,25.6100023994,32898,32898
Populated place,Uitenhage,South Africa,South Africa,-33.7596073214,25.3900158271,228912,206766
Populated place,Port Alfred,South Africa,South Africa,-33.5995137342,26.8800023994,17959,795
Populated place,Grahamstown,South Africa,South Africa,-33.2995837211,26.5200243721,91548,49083
Populated place,Port St. Johns,South Africa,South Africa,-31.6278511365,29.5283162015,5939,5939
Populated place,Aliwal North,South Africa,South Africa,-30.6895621554,26.7100386136,44436,8410
Populated place,Queenstown,South Africa,South Africa,-31.8996174939,26.8800023994,105309,87240
Populated place,Matola,Mozambique,Mozambique,-25.9695918591,32.4600235583,543907,462829
Populated place,Buurhakaba,Somalia,Somalia,2.7837176706,44.0832934151,31267,27792
Populated place,Luuq,Somalia,Somalia,3.80047731416,42.5500019926,33820,33820
Populated place,Mandera,Somalia,Somalia,3.94044293102,41.8600182686,52885,36076
Populated place,Ferfer,Somalia,Somalia,5.0854118031,45.1650361723,6000,4411
Admin-1 capital,Jawhar,Somalia,Somalia,2.76700034475,45.5165909412,111308,62000
Populated place,Hurdiyo,Somalia,Somalia,10.5820272003,51.1233288155,176,176
Populated place,Qardho,Somalia,Somalia,9.50041363417,49.1659805896,1341,1341
Populated place,Caluula,Somalia,Somalia,11.9669555857,50.7500182686,513,513
Populated place,Buur Gaabo,Somalia,Somalia,-1.20086986836,41.8519597903,3096,3096
Populated place,Goundam,Mali,Mali,16.4169940378,-3.66658268372,8456,3979
Populated place,Aguelhok,Mali,Mali,19.4548706248,0.85637121441,9000,8080
Populated place,Bourem,Mali,Mali,16.9003753855,-0.34998925923,30000,27486
Populated place,Zouirat,Mauritania,Mauritania,22.7303812856,-12.4833055028,56345,56345
Populated place,Chegga,Mauritania,Mauritania,25.3804004099,-5.77996789695,10,10
Populated place,Magta Lajar,Mauritania,Mauritania,17.0003951202,-13.4999876317,10,10
Populated place,Bogue,Mauritania,Mauritania,16.5903943064,-14.2699664728,10415,10415
Populated place,Boutilimit,Mauritania,Mauritania,17.5503873891,-14.7000435806,14142,14142
Admin-1 capital,Selibaby,Mauritania,Mauritania,15.1670186554,-12.1833238133,460,460
Populated place,Kati,Mali,Mali,12.7504219757,-8.08000838361,66895,42922
Populated place,Banamba,Mali,Mali,13.5503989857,-7.44999515932,30591,6033
Admin-1 capital,Kangaba,Mali,Mali,11.9404197377,-8.44001224917,17232,17232
Populated place,Nioro du Sahel,Mali,Mali,15.2304256378,-9.58996789696,14421,14421
Populated place,Bafoulabe,Mali,Mali,13.800383727,-10.8200220148,26823,26823
Populated place,Satadougou,Mali,Mali,12.6169934275,-11.4066011977,706,706
Populated place,Yelimane,Mali,Mali,15.1337131947,-10.5666266291,988,988
Populated place,Kita,Mali,Mali,13.0504036651,-9.48330774071,46435,5769
Populated place,Koutiala,Mali,Mali,12.3904181101,-5.46998681784,104927,99353
Admin-1 capital,Sikasso,Mali,Mali,11.3204059031,-5.67999983868,225753,144786
Populated place,Bougouni,Mali,Mali,11.4204256378,-7.4899668797,35450,25644
Populated place,Timbedra,Mauritania,Mauritania,16.2504150583,-8.16661808413,245,245
Admin-1 capital,Nema,Mauritania,Mauritania,16.6170593455,-7.25000736635,200000,55000
Populated place,Markala,Mali,Mali,13.6703658233,-6.06995019675,53738,38585
Populated place,Sokolo,Mali,Mali,14.7337376088,-6.13330550274,4374,4128
Admin-1 capital,San,Mali,Mali,13.3004142445,-4.9000474461,41386,24811
Populated place,Biu,Nigeria,Nigeria,10.6204227894,12.1899946682,95005,34234
Populated place,Bama,Nigeria,Nigeria,11.520393696,13.6900064684,118121,54699
Populated place,Aba,Nigeria,Nigeria,5.10039796846,7.34998001977,897560,851210
Populated place,Opobo,Nigeria,Nigeria,4.57040447888,7.55999304061,34911,34911
Populated place,Orlu,Nigeria,Nigeria,5.78371543266,7.03330684269,9351,9351
Populated place,Oturkpo,Nigeria,Nigeria,7.19039959607,8.12998408879,68220,68220
Admin-1 capital,Calabar,Nigeria,Nigeria,4.96040651338,8.33002355819,461796,247517
Populated place,Wukari,Nigeria,Nigeria,7.8704097686,9.78001257187,92933,55828
Admin-1 capital,Jalingo,Nigeria,Nigeria,8.90037274061,11.3600194892,117757,89789
Populated place,Kontagora,Nigeria,Nigeria,10.4003587025,5.46993973656,98754,25534
Populated place,Bida,Nigeria,Nigeria,9.08041343072,6.01001013045,173849,171656
Admin-1 capital,Abeokuta,Nigeria,Nigeria,7.16042726534,3.35001745465,593100,289362
Populated place,Ijebu Ode,Nigeria,Nigeria,6.8204480173,3.92000850283,209175,199827
Admin-1 capital,Akure,Nigeria,Nigeria,7.25039593396,5.19998205427,420594,420594
Populated place,Ikare,Nigeria,Nigeria,7.53043052055,5.75999955102,1099931,700000
Populated place,Owo,Nigeria,Nigeria,7.20039898572,5.58998408878,276574,125250
Populated place,Ondo,Nigeria,Nigeria,7.09040569959,4.84000402693,257005,255883
Populated place,Ado Ekiti,Nigeria,Nigeria,7.63037274061,5.21998083357,446749,446749
Populated place,Ife,Nigeria,Nigeria,7.48043357231,4.56002111677,482365,482365
Admin-1 capital,Oshogbo,Nigeria,Nigeria,7.77036419569,4.56002111677,408245,408245
Populated place,Oyo,Nigeria,Nigeria,7.85043682752,3.92998205427,736072,213961
Admin-1 capital,Awka,Nigeria,Nigeria,6.21043357231,7.06999710962,500000,301657
Admin-1 capital,Onitsha,Nigeria,Nigeria,6.14041200655,6.77998897159,73374,73374
Populated place,Azare,Nigeria,Nigeria,11.6804097686,10.1900133857,105687,70138
Admin-1 capital,Bauchi,Nigeria,Nigeria,10.3103641957,9.84000890976,316149,172552
Populated place,Gombe,Nigeria,Nigeria,10.290442931,11.1699535712,270366,250258
Populated place,Kumo,Nigeria,Nigeria,10.0457033477,11.2130517158,35712,2786
Populated place,Sapele,Nigeria,Nigeria,5.89042726534,5.68000443383,309162,161686
Populated place,Nsukka,Nigeria,Nigeria,6.86703432101,7.38336299503,111017,111017
Admin-1 capital,Lokoja,Nigeria,Nigeria,7.80038820285,6.73993973657,60579,44722
Populated place,Idah,Nigeria,Nigeria,7.11040447889,6.73993973657,75087,68703
Populated place,Lafia,Nigeria,Nigeria,8.49042360324,8.52003779973,127236,31705
Populated place,Keffi,Nigeria,Nigeria,8.84903220513,7.87361730819,85911,68202
Populated place,Funtua,Nigeria,Nigeria,11.520393696,7.32000768904,180475,136811
Admin-1 capital,Katsina,Nigeria,Nigeria,12.9904073272,7.5999905992,432149,432149
Populated place,Gusau,Nigeria,Nigeria,12.1704056996,6.65999629581,226857,144993
Populated place,Nguru,Nigeria,Nigeria,12.8803882029,10.4499975165,111014,53948
Admin-1 capital,Gashua,Nigeria,Nigeria,12.8704921661,11.039987344,125817,23834
Populated place,Potiskum,Nigeria,Nigeria,11.7103820993,11.0799849026,86002,79465
Admin-1 capital,Birnin Kebbi,Nigeria,Nigeria,12.450414448,4.19993973656,108164,96517
Populated place,Koko,Nigeria,Nigeria,11.4231903269,4.51697464867,25792,25792
Populated place,Mubi,Nigeria,Nigeria,10.2703407989,13.2700321031,225705,203715
Populated place,Numan,Nigeria,Nigeria,9.46044191379,12.0400296617,77617,12729
Populated place,Dirj,Libya,Libya,30.1679118032,10.4566637763,931,931
Populated place,Nalut,Libya,Libya,31.8804429311,10.9700174547,66609,66228
Populated place,Zillah,Libya,Libya,28.5504136342,17.5833605537,10,10
Admin-1 capital,Al Khums,Libya,Libya,32.6604211619,14.2599975165,201943,183061
Populated place,Tajarhi,Libya,Libya,24.3703587026,14.4708373603,1500,1496
Populated place,Umm al Abid,Libya,Libya,27.5170141795,15.0333353258,300,298
Admin-1 capital,Az Zawiyah,Libya,Libya,32.7604150584,12.7199881578,200000,186123
Admin-1 capital,Gharyan,Libya,Libya,32.1703735545,13.0199698473,146810,85219
Populated place,Mizdah,Libya,Libya,31.4337260122,12.9833312568,26107,6652
Populated place,Bani Walid,Libya,Libya,31.7703979686,13.9899881578,65392,46350
Populated place,Al Marj,Libya,Libya,32.5004567658,20.8299840888,169540,85315
Populated place,Al Bayda,Libya,Libya,32.7604150584,21.6200133857,1794,1794
Populated place,Shahhat,Libya,Libya,32.8281370229,21.8621691474,45000,43376
Populated place,El Agheila,Libya,Libya,30.2570278107,19.2000060615,100,100
Populated place,Maradah,Libya,Libya,29.2337052602,19.2166458727,2500,2229
Populated place,Qaminis,Libya,Libya,31.6606372264,20.0154601631,5348,5348
Populated place,As Sidr,Libya,Libya,30.6704134308,18.2666263414,50,50
Populated place,Al Jaghbub,Libya,Libya,29.7503920685,24.5165807685,1744,1744
Admin-1 capital,Karasburg,Namibia,Namibia,-28.0195959282,18.7399824612,6054,4089
Admin-1 capital,Bethanie,Namibia,Namibia,-26.4995336723,17.1500019925,10363,5881
Populated place,Oranjemund,Namibia,Namibia,-28.5494860649,16.4299942613,8496,5950
Admin-1 capital,Mariental,Namibia,Namibia,-24.6195967419,17.9599267158,13380,11960
Admin-1 capital,Rehoboth,Namibia,Namibia,-23.3195727348,17.0800321031,25219,21377
Admin-1 capital,Outjo,Namibia,Namibia,-20.1095361137,16.1400377998,6557,6170
Populated place,Opuwo,Namibia,Namibia,-18.0595837211,13.820024372,4857,4857
Populated place,Usakos,Namibia,Namibia,-21.9995499483,15.580020303,9147,1640
Admin-1 capital,Okahandja,Namibia,Namibia,-21.9796028454,16.9100166409,20879,18503
Admin-1 region capital,Otjiwarongo,Namibia,Namibia,-20.4595405896,16.6400072822,24815,21224
Populated place,Oshikango,Namibia,Namibia,-17.3995206514,15.8800019925,12423,2658
Populated place,Cuangar,Namibia,Namibia,-17.6095336723,18.6199897854,500,350
Populated place,Katima Mulilo,Namibia,Namibia,-17.4996179008,24.2600072822,25027,18470
Populated place,Mucusso,Angola,Angola,-18.0195344861,21.4299991442,100,100
Populated place,Dawra,Morocco,Morocco,27.4629089549,-12.9921891698,10,10
Populated place,Lemsid,Morocco,Morocco,26.5481865574,-13.848192191,100,100
Populated place,Tan Tan,Morocco,Morocco,28.4303951202,-11.1000307632,64868,61924
Populated place,Bir Anzarane,Morocco,Morocco,23.8837475779,-14.5333095718,6597,6597
Admin-1 capital,Bolama,Guinea Bissau,Guinea Bissau,11.5829530285,-15.4828039891,10769,7589
Admin-1 capital,Bafata,Guinea Bissau,Guinea Bissau,12.1669950551,-14.6660146499,29704,22521
Admin-1 capital,Mbaiki,Central African Republic,Central African Republic,3.87042136527,17.9999759508,67132,20000
Populated place,Carnot,Central African Republic,Central African Republic,4.93368979789,15.8666177965,38071,26525
Admin-1 capital,Bozoum,Central African Republic,Central African Republic,6.31699037569,16.383330443,40201,10680
Admin-1 capital,Kaga Bandoro,Central African Republic,Central African Republic,6.98038657524,19.1800072822,56520,28827
Populated place,Zemio,Central African Republic,Central African Republic,5.03365785616,25.1332873115,20000,18478
Populated place,Yakossi,Central African Republic,Central African Republic,5.61700726208,23.3166540107,500,319
Populated place,Zongo,Congo (Kinshasa),Congo (Kinshasa),4.33034161266,18.6150288479,17667,17667
Populated place,Libenge,Congo (Kinshasa),Congo (Kinshasa),3.66043418265,18.6199897854,27053,7751
